"County","Water Body","Site Name","Town","Range","Section","Species","Strain","Date","Number","Avg. Length","Operation","Fin Clips, Marks, Tags"
"Emmet","","DAHLIA SHOAL-G0417            ","","","","Lake trout","Lewis Lake","5/3/2010 12:00:00 AM","39156","6.93","Federal Plant","adipose, coded wire tag"
"Emmet","","DAHLIA SHOAL-G0417            ","","","","Lake trout","Apostle/Gull Is","5/3/2010 12:00:00 AM","58303","6.51","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","Gull Island Reef - G0413","","","","Lake trout","Apostle/Gull Is","5/4/2010 12:00:00 AM","6324","6.56","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","Gull Island Reef - G0413","","","","Lake trout","Lewis Lake","5/4/2010 12:00:00 AM","108505","6.8","Federal Plant","left pectoral, right ventral clip"
"Grand Traverse","","Old Mission Harbor - GRID - 0816","","","","Lake trout","Lewis Lake","5/8/2010 12:00:00 AM","127905","6.79","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","Irishmens Grounds - G0517","","","","Lake trout","Apostle/Gull Is","5/12/2010 12:00:00 AM","81071","5.54","Federal Plant","left pectoral, right ventral clip"
"Emmet","","ILE AUX GALETS-G0417","","","","Lake trout","Apostle/Gull Is","5/12/2010 12:00:00 AM","44460","5.55","Federal Plant","left pectoral, right ventral clip"
"Emmet","","ILE AUX GALETS-G0417","","","","Lake trout","Apostle/Gull Is","5/12/2010 12:00:00 AM","10857","5.41","Federal Plant","left pectoral, right ventral clip"
"Emmet","","ILE AUX GALETS-G0417","","","","Lake trout","Apostle/Gull Is","5/15/2010 12:00:00 AM","52725","5.64","Federal Plant","left pectoral, right ventral clip"
"Emmet","","ILE AUX GALETS-G0417","","","","Lake trout","Apostle/Gull Is","5/15/2010 12:00:00 AM","60564","5.41","Federal Plant","left pectoral, right ventral clip"
"Emmet","","ILE AUX GALETS-G0417","","","","Lake trout","Apostle/Gull Is","5/15/2010 12:00:00 AM","54150","5.59","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","BOULDER REEF-G0413            ","","","","Lake trout","Lewis Lake","5/16/2010 12:00:00 AM","121765","5.75","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","High Island - Grid 0314","","","","Lake trout","Lewis Lake","5/19/2010 12:00:00 AM","66420","5.7","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","High Island - Grid 0314","","","","Lake trout","Lewis Lake","5/19/2010 12:00:00 AM","66500","5.75","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","High Island - Grid 0314","","","","Lake trout","Seneca Lake","5/20/2010 12:00:00 AM","123786","5.55","Federal Plant","left pectoral, right ventral clip"
"Emmet","","Hog Island Reef - G0317","","","","Lake trout","Seneca Lake","5/20/2010 12:00:00 AM","26486","5.46","Federal Plant","left pectoral, right ventral clip"
"Charlevoix","","High Island - Grid 0314","","","","Lake trout","Seneca Lake","5/21/2010 12:00:00 AM","47970","5.55","Federal Plant","left pectoral, right ventral clip"
"Emmet","","DAHLIA SHOAL-G0417            ","","","","Lake trout","Seneca Lake","5/21/2010 12:00:00 AM","34789","5.46","Federal Plant","left pectoral, right ventral clip"
"Emmet","","DAHLIA SHOAL-G0417            ","","","","Lake trout","Seneca Lake","5/21/2010 12:00:00 AM","76516","5.22","Federal Plant","left pectoral, right ventral clip"
"Benzie","","POINT BETSIE-G0911            ","","","","Lake trout","Seneca Lake","5/22/2010 12:00:00 AM","42975","5.3","Federal Plant","left pectoral, right ventral clip"
"Benzie","","POINT BETSIE-G0911            ","","","","Lake trout","Seneca Lake","5/22/2010 12:00:00 AM","22775","5.12","Federal Plant","left pectoral, right ventral clip"
"Leelanau","","GOOD HARBOR BAY REEF-G0814    ","","","","Lake trout","Seneca Lake","5/22/2010 12:00:00 AM","60000","5.12","Federal Plant","left pectoral, right ventral clip"
"Leelanau","","GOOD HARBOR BAY REEF-G0814    ","","","","Lake trout","Seneca Lake","5/22/2010 12:00:00 AM","15750","5.3","Federal Plant","left pectoral, right ventral clip"
"Alger","Ackerman Lake ACKERMAN LAKE (45N 20W 03)","ACKERMAN LAKE                 ","45N","20W","03","Lake trout","Seneca Lake","6/24/2010 12:00:00 AM","13","25","Federal Plant","none"
"Marquette","Sporley Lake SPORLEY LAKE (46N 24W 31)","SPORLEY LAKE                  ","46N","24W","31","Lake trout","Seneca Lake","6/24/2010 12:00:00 AM","100","25","Federal Plant","none"
"Houghton","Lake Roland ROLAND LAKE (52N 36W 22)","ROLAND LAKE                   ","52N","36W","22","Lake trout","Seneca Lake","9/15/2010 12:00:00 AM","500","8.61","Federal Plant","none"
"Keweenaw","Lake Fanny Hooe FANNY HOOE LAKE S33 (59N 28W 33)","FANNY HOOE LAKE S33","59N","28W","33","Lake trout","Seneca Lake","9/22/2010 12:00:00 AM","1000","14.02","Federal Plant","none"
"Houghton","Lake Roland ROLAND LAKE (52N 36W 22)","ROLAND LAKE                   ","52N","36W","22","Lake trout","Seneca Lake","10/16/2010 12:00:00 AM","120","27.06","Federal Plant","none"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Seneca Lake","10/20/2010 12:00:00 AM","1890","12.79","Federal Plant","none"
"Schoolcraft","Big Spring BIG SPRING (42N 17W 25)","BIG SPRING                    ","42N","17W","25","Lake trout","Seneca Lake","10/29/2010 12:00:00 AM","30","26.1","Federal Plant","none"
"Oakland","Maceday Lake MACEDAY LAKE (03N 09E 07)","MACEDAY LAKE                  ","03N","09E","07","Lake trout","Seneca Lake","11/16/2010 12:00:00 AM","300","25.45","Federal Plant","none"
"Baraga","Lake Superior KEWEENAW BAY-BARAGA DOCK (51N 33W 34)","KEWEENAW BAY-BARAGA DOCK      ","51N","33W","34","Lake trout","Apostle/Gull Is","12/28/2010 12:00:00 AM","6151","5.17","Tribal Plant","adipose, left ventral clips"
"Mason","","LUDINGTON REEF-G1410          ","","","","Lake trout","Seneca Lake","3/15/2011 12:00:00 AM","38647","5.46","Federal Plant","adipose, coded wire tag"
"Manistee","","MANISTEE REEF-G1210           ","","","","Lake trout","Seneca Lake","3/16/2011 12:00:00 AM","44753","5.4","Federal Plant","adipose, coded wire tag"
"Leelanau","Glen Lake M-22 NARROWS (28N 14W 03)","M-22 NARROWS                  ","28N","14W","03","Lake trout","Lake Superior","3/29/2011 12:00:00 AM","19600","5.83","State Plant","none"
"Leelanau","North Lake Leelanau EAST LELAND TOWNSHIP PARK (31N 12W 35)","EAST LELAND TOWNSHIP PARK     ","31N","12W","35","Lake trout","Lake Superior","3/29/2011 12:00:00 AM","19600","5.83","State Plant","none"
"Ottawa","Grand River GRAND HAVEN (08N 16W 30)","GRAND HAVEN                   ","08N","16W","30","Lake trout","Seneca Lake","3/29/2011 12:00:00 AM","20000","5.28","State Plant","left ventral clip"
"Barry","Gull Lake Prairieville Township Park (01N 10W 36)","Prairieville Township Park","01N","10W","36","Lake trout","Lake Superior","3/31/2011 12:00:00 AM","4230","5.83","State Plant","none"
"Berrien","Galien River NEW BUFFALO (08S 21W 04)","NEW BUFFALO                   ","08S","21W","04","Lake trout","Seneca Lake","3/31/2011 12:00:00 AM","20000","5.28","State Plant","left ventral clip"
"Ottawa","Lake Macatawa LAKE MACATAWA (05N 16W 35)","LAKE MACATAWA                 ","05N","16W","35","Lake trout","Seneca Lake","3/31/2011 12:00:00 AM","20000","5.28","State Plant","left ventral clip"
"Ottawa","Lake Macatawa LAKE MACATAWA (05N 16W 35)","LAKE MACATAWA                 ","05N","16W","35","Lake trout","Seneca Lake","3/31/2011 12:00:00 AM","20000","5.43","State Plant","left ventral clip"
"Grand Traverse","Duck Lake INTERLOCHEN STATE PARK (26N 12W 28)","INTERLOCHEN STATE PARK        ","26N","12W","28","Lake trout","Lake Superior","4/5/2011 12:00:00 AM","11200","5.87","State Plant","none"
"Grand Traverse","Green Lake GREEN LAKE P.A.S. (25N 12W 05)","GREEN LAKE P.A.S.             ","25N","12W","05","Lake trout","Lake Superior","4/5/2011 12:00:00 AM","11800","5.87","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Lake Superior","4/11/2011 12:00:00 AM","9910","5.87","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Lake Superior","4/11/2011 12:00:00 AM","25608","5.87","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Lake Superior","4/11/2011 12:00:00 AM","23280","5.87","State Plant","none"
"Cheboygan","","REYNOLD REEF-G0404            ","","","","Lake trout","Seneca Lake","4/12/2011 12:00:00 AM","48894","5.52","Federal Plant","adipose, coded wire tag"
"Chippewa","","Drummond Island Refuge","","","","Lake trout","Seneca Lake","4/12/2011 12:00:00 AM","61286","5.44","Federal Plant","adipose, coded wire tag"
"Chippewa","","Drummond Island Refuge","","","","Lake trout","Apostle/Gull Is","4/12/2011 12:00:00 AM","61230","5.07","Federal Plant","adipose, coded wire tag"
"Crawford","Higgins Lake NORTH STATE PARK (25N 04W 35)","NORTH STATE PARK              ","25N","04W","35","Lake trout","Lake Superior","4/13/2011 12:00:00 AM","9957","5.87","State Plant","none"
"Crawford","Higgins Lake NORTH STATE PARK (25N 04W 35)","NORTH STATE PARK              ","25N","04W","35","Lake trout","Lake Superior","4/13/2011 12:00:00 AM","25693","5.87","State Plant","none"
"Kalkaska","Blue Lake BIG BLUE LAKE P.A.S. (28N 05W 22)","BIG BLUE LAKE P.A.S.          ","28N","05W","22","Lake trout","Lake Superior","4/13/2011 12:00:00 AM","980","5.87","State Plant","none"
"Kalkaska","North Blue Lake North Blue Lake (28N 05W 22)","North Blue Lake               ","28N","05W","22","Lake trout","Lake Superior","4/13/2011 12:00:00 AM","490","5.87","State Plant","none"
"Cheboygan","","Poe Reef - G0404","","","","Lake trout","Seneca Lake","4/14/2011 12:00:00 AM","48687","5.45","Federal Plant","adipose, coded wire tag"
"Mackinac","","Bois Blanc Light","","","","Lake trout","Seneca Lake","4/14/2011 12:00:00 AM","48531","5.54","Federal Plant","adipose, coded wire tag"
"Mackinac","","Goose Island Shoal","","","","Lake trout","Seneca Lake","4/14/2011 12:00:00 AM","48663","5.53","Federal Plant","adipose, coded wire tag"
"Alpena","","South Point GRID - 0910","","","","Lake trout","Lewis Lake","4/21/2011 12:00:00 AM","115316","6.37","Federal Plant","adipose, coded wire tag"
"Chippewa","","DETOUR REEF-G0306             ","","","","Lake trout","Seneca Lake","4/21/2011 12:00:00 AM","32395","5.98","State Plant","left ventral clip"
"Chippewa","","DETOUR REEF-G0306             ","","","","Lake trout","Seneca Lake","4/21/2011 12:00:00 AM","67509","5.79","State Plant","left ventral clip"
"Marquette","Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08)","SUNDSTROM LAKE (HOIST BASIN)  ","48N","26W","08","Lake trout","Seneca Lake","4/21/2011 12:00:00 AM","20000","2.48","State Plant","none"
"Marquette","Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08)","SUNDSTROM LAKE (HOIST BASIN)  ","48N","26W","08","Lake trout","Lake Superior","4/21/2011 12:00:00 AM","30000","2.64","State Plant","none"
"Alpena","","South Point GRID - 0910","","","","Lake trout","Lewis Lake","4/24/2011 12:00:00 AM","106887","6.36","Federal Plant","adipose, coded wire tag"
"Alpena","","South Point - GRID 0911","","","","Lake trout","Seneca Lake","4/25/2011 12:00:00 AM","129287","6.16","Federal Plant","adipose, coded wire tag"
"Iosco","Lake Huron Au Sable Point - GRID 1210 (22N 09E 03)","Au Sable Point - GRID 1210","22N","09E","03","Lake trout","Lewis Lake","4/28/2011 12:00:00 AM","116604","6.45","Federal Plant","adipose, coded wire tag"
"Alpena","","South Point - GRID 0911","","","","Lake trout","Seneca Lake","4/30/2011 12:00:00 AM","130177","6.2","Federal Plant","adipose, coded wire tag"
"Baraga","Lake Superior Baraga Marina (51N 33W 34)","Baraga Marina","51N","33W","34","Lake trout","Apostle/Gull Is","5/2/2011 12:00:00 AM","9179","2.17","Tribal Plant","none"
"Baraga","Lake Superior Baraga Marina (51N 33W 34)","Baraga Marina","51N","33W","34","Lake trout","Traverse Island,","5/2/2011 12:00:00 AM","4319","2.17","Tribal Plant","none"
"Baraga","Lake Superior Baraga Marina (51N 33W 34)","Baraga Marina","51N","33W","34","Lake trout","Apostle/Gull Is","5/2/2011 12:00:00 AM","4708","5.16","Tribal Plant","adipose, left ventral, coded wire tag"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Apostle/Gull Is","5/2/2011 12:00:00 AM","27200","2.17","Tribal Plant","none"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Traverse Island,","5/2/2011 12:00:00 AM","12800","2.17","Tribal Plant","none"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Apostle/Gull Is","5/2/2011 12:00:00 AM","4708","5.16","Tribal Plant","adipose, left ventral, coded wire tag"
"Houghton","Lake Superior - Keweenaw Bay South Entry (53N 33W 24)","South Entry","53N","33W","24","Lake trout","Apostle/Gull Is","5/2/2011 12:00:00 AM","10450","2.17","Tribal Plant","none"
"Houghton","Lake Superior - Keweenaw Bay South Entry (53N 33W 24)","South Entry","53N","33W","24","Lake trout","Traverse Island,","5/2/2011 12:00:00 AM","4917","2.17","Tribal Plant","none"
"Huron","Lake Huron HARBOR BEACH, DET.ED TRUCK (16N 15E 01)","HARBOR BEACH, DET.ED TRUCK    ","16N","15E","01","Lake trout","Seneca Lake","5/2/2011 12:00:00 AM","71060","5.55","State Plant","left ventral clip"
"Huron","Lake Huron HARBOR BEACH, DET.ED TRUCK (16N 15E 01)","HARBOR BEACH, DET.ED TRUCK    ","16N","15E","01","Lake trout","Seneca Lake","5/2/2011 12:00:00 AM","27075","5.55","State Plant","left ventral clip"
"Iosco","Lake Huron Au Sable Point - GRID 1210 (22N 09E 03)","Au Sable Point - GRID 1210","22N","09E","03","Lake trout","Lewis Lake","5/2/2011 12:00:00 AM","102550","6.23","Federal Plant","adipose, coded wire tag"
"Alpena","","South Point - GRID 0911","","","","Lake trout","Seneca Lake","5/3/2011 12:00:00 AM","88210","6.22","Federal Plant","adipose, coded wire tag"
"Iosco","","Au Sable Point - GRID 1211","","","","Lake trout","Seneca Lake","5/3/2011 12:00:00 AM","63000","5.9","Federal Plant","adipose, coded wire tag"
"Iosco","","Au Sable Point - GRID 1211","","","","Lake trout","Seneca Lake","5/4/2011 12:00:00 AM","165283","5.73","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Irishmens Grounds - G0517","","","","Lake trout","Seneca Lake","5/7/2011 12:00:00 AM","41049","5.97","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Irishmens Grounds - G0517","","","","Lake trout","Lewis Lake","5/7/2011 12:00:00 AM","40403","6.76","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Irishmens Grounds - G0517","","","","Lake trout","Apostle/Gull Is","5/7/2011 12:00:00 AM","41615","5.76","Federal Plant","adipose clip"
"Charlevoix","","TROUT ISLAND SHOAL-G0314      ","","","","Lake trout","Apostle/Gull Is","5/8/2011 12:00:00 AM","40590","6.32","Federal Plant","adipose, coded wire tag"
"Charlevoix","","TROUT ISLAND SHOAL-G0314      ","","","","Lake trout","Lewis Lake","5/8/2011 12:00:00 AM","40286","6.68","Federal Plant","adipose, coded wire tag"
"Charlevoix","","TROUT ISLAND SHOAL-G0314      ","","","","Lake trout","Seneca Lake","5/8/2011 12:00:00 AM","40689","6.44","Federal Plant","adipose, coded wire tag"
"Charlevoix","","High Island - Grid 0314","","","","Lake trout","Seneca Lake","5/9/2011 12:00:00 AM","40300","6.35","Federal Plant","adipose, coded wire tag"
"Charlevoix","","High Island - Grid 0314","","","","Lake trout","Lewis Lake","5/9/2011 12:00:00 AM","40779","6.68","Federal Plant","adipose, coded wire tag"
"Charlevoix","","High Island - Grid 0314","","","","Lake trout","Apostle/Gull Is","5/9/2011 12:00:00 AM","40092","6.26","Federal Plant","adipose, coded wire tag"
"Emmet","","Hog Island Reef - G0317","","","","Lake trout","Apostle/Gull Is","5/12/2011 12:00:00 AM","68835","5.59","Federal Plant","adipose, coded wire tag"
"Emmet","","Hog Island Reef - G0317","","","","Lake trout","Lewis Lake","5/12/2011 12:00:00 AM","68753","5.9","Federal Plant","adipose, coded wire tag"
"Emmet","","ILE Aux Galets - GRID 0317","","","","Lake trout","Lewis Lake","5/17/2011 12:00:00 AM","68500","5.88","Federal Plant","adipose, coded wire tag"
"Emmet","","ILE Aux Galets - GRID 0317","","","","Lake trout","Seneca Lake","5/17/2011 12:00:00 AM","68000","5.84","Federal Plant","adipose, coded wire tag"
"Emmet","","DAHLIA SHOAL-G0417            ","","","","Lake trout","Apostle/Gull Is","5/18/2011 12:00:00 AM","70000","5.85","Federal Plant","adipose, coded wire tag"
"Emmet","","DAHLIA SHOAL-G0417            ","","","","Lake trout","Lewis Lake","5/18/2011 12:00:00 AM","71000","6","Federal Plant","adipose, coded wire tag"
"Emmet","","ILE Aux Galets - GRID 0317","","","","Lake trout","Apostle/Gull Is","5/19/2011 12:00:00 AM","69500","5.71","Federal Plant","adipose, coded wire tag"
"Emmet","","Hog Island Reef - G0317","","","","Lake trout","Seneca Lake","5/19/2011 12:00:00 AM","70500","5.79","Federal Plant","adipose, coded wire tag"
"Ontonagon","Courtney Lake COURTNEY LAKE (50N 37W 04)","COURTNEY LAKE                 ","50N","37W","04","Lake trout","Apostle/Gull Is","5/19/2011 12:00:00 AM","42","29.33","Federal Plant","none"
"Ontonagon","Courtney Lake COURTNEY LAKE (50N 37W 04)","COURTNEY LAKE                 ","50N","37W","04","Lake trout","Klondike Reef","5/19/2011 12:00:00 AM","58","24.9","Federal Plant","none"
"Antrim","","Grand Traverse Bay Shoal - G0716","","","","Lake trout","Seneca Lake","5/20/2011 12:00:00 AM","18500","6.35","Federal Plant","adipose, coded wire tag"
"Antrim","","Grand Traverse Bay Shoal - G0716","","","","Lake trout","Seneca Lake","5/20/2011 12:00:00 AM","9250","6.35","Federal Plant","adipose, coded wire tag"
"Antrim","","Grand Traverse Bay Shoal - G0716","","","","Lake trout","Seneca Lake","5/20/2011 12:00:00 AM","9250","6.35","Federal Plant","adipose, coded wire tag"
"Antrim","","G Traverse Bay, Torch Lake Village - G0716","","","","Lake trout","Lewis Lake","5/20/2011 12:00:00 AM","37500","6.15","Federal Plant","adipose, coded wire tag"
"Antrim","","G Traverse Bay, Torch Lake Village - G0716","","","","Lake trout","Lewis Lake","5/20/2011 12:00:00 AM","37500","6.15","Federal Plant","adipose, coded wire tag"
"Emmet","","DAHLIA SHOAL-G0417            ","","","","Lake trout","Seneca Lake","5/21/2011 12:00:00 AM","71000","6.4","Federal Plant","adipose, coded wire tag"
"Charlevoix","","BOULDER REEF-G0413            ","","","","Lake trout","Apostle/Gull Is","5/22/2011 12:00:00 AM","40115","6.66","Federal Plant","adipose, coded wire tag"
"Charlevoix","","BOULDER REEF-G0413            ","","","","Lake trout","Seneca Lake","5/22/2011 12:00:00 AM","40229","6.6","Federal Plant","adipose, coded wire tag"
"Charlevoix","","BOULDER REEF-G0413            ","","","","Lake trout","Lewis Lake","5/22/2011 12:00:00 AM","40414","6.98","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Gull Island Reef - G0413","","","","Lake trout","Lewis Lake","5/24/2011 12:00:00 AM","40578","6.68","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Gull Island Reef - G0413","","","","Lake trout","Seneca Lake","5/24/2011 12:00:00 AM","39906","6.28","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Gull Island Reef - G0413","","","","Lake trout","Apostle/Gull Is","5/24/2011 12:00:00 AM","40356","6.54","Federal Plant","adipose, coded wire tag"
"Ontonagon","Courtney Lake COURTNEY LAKE (50N 37W 04)","COURTNEY LAKE                 ","50N","37W","04","Lake trout","Apostle/Gull Is","5/24/2011 12:00:00 AM","29","29.33","Federal Plant","none"
"Ontonagon","Courtney Lake COURTNEY LAKE (50N 37W 04)","COURTNEY LAKE                 ","50N","37W","04","Lake trout","Apostle/Gull Is","5/24/2011 12:00:00 AM","71","29.33","Federal Plant","none"
"Charlevoix","","Middle Ground - G0514","","","","Lake trout","Apostle/Gull Is","5/27/2011 12:00:00 AM","42460","6.72","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Middle Ground - G0514","","","","Lake trout","Lewis Lake","5/27/2011 12:00:00 AM","40239","6.89","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Middle Ground - G0514","","","","Lake trout","Seneca Lake","5/27/2011 12:00:00 AM","40288","2.36","Federal Plant","adipose, coded wire tag"
"Antrim","","Elk Rapids GRID - 0816","","","","Lake trout","Lewis Lake","5/28/2011 12:00:00 AM","90028","6.94","Federal Plant","adipose clip"
"Charlevoix","","Big Reef - G0516              ","","","","Lake trout","Lewis Lake","5/30/2011 12:00:00 AM","40565","6.76","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Big Reef - G0516              ","","","","Lake trout","Seneca Lake","5/30/2011 12:00:00 AM","40838","6.51","Federal Plant","adipose, coded wire tag"
"Charlevoix","","Big Reef - G0516              ","","","","Lake trout","Apostle/Gull Is","5/30/2011 12:00:00 AM","40058","6.74","Federal Plant","adipose, coded wire tag"
"Grand Traverse","","OLD MISSION POINT-G0716       ","","","","Lake trout","Lewis Lake","6/2/2011 12:00:00 AM","89812","6.85","Federal Plant","adipose, coded wire tag"
"Benzie","","POINT BETSIE-G0911            ","","","","Lake trout","Seneca Lake","6/4/2011 12:00:00 AM","59808","6.68","Federal Plant","adipose, coded wire tag"
"Grand Traverse","","OLD MISSION POINT-G0716       ","","","","Lake trout","Seneca Lake","6/4/2011 12:00:00 AM","64434","6.68","Federal Plant","adipose, coded wire tag"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Apostle/Gull Is","6/7/2011 12:00:00 AM","336","27.16","Federal Plant","none"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Apostle/Gull Is","6/7/2011 12:00:00 AM","48","29.32","Federal Plant","none"
"Keweenaw","Lake Fanny Hooe FANNY HOOE LAKE S33 (59N 28W 33)","FANNY HOOE LAKE S33","59N","28W","33","Lake trout","Seneca Lake","9/12/2011 12:00:00 AM","300","12.59","Federal Plant","none"
"Marquette","Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08)","SUNDSTROM LAKE (HOIST BASIN)  ","48N","26W","08","Lake trout","Seneca Lake","9/14/2011 12:00:00 AM","500","9.05","Federal Plant","adipose, right ventral clips"
"Houghton","Lake Roland ROLAND LAKE (52N 36W 22)","ROLAND LAKE                   ","52N","36W","22","Lake trout","Big (Parry) Sound","9/19/2011 12:00:00 AM","100","19.52","Federal Plant","adipose, right pectoral clips"
"Marquette","Sporley Lake SPORLEY LAKE (46N 24W 31)","SPORLEY LAKE                  ","46N","24W","31","Lake trout","","9/21/2011 12:00:00 AM","50","23.21","Federal Plant","right pectoral clip"
"Marquette","Sporley Lake SPORLEY LAKE (46N 24W 31)","SPORLEY LAKE                  ","46N","24W","31","Lake trout","Seneca Lake","9/21/2011 12:00:00 AM","50","27.26","Federal Plant","adipose clip"
"Marquette","Perch Lake PERCH LAKE (46N 29W 08)","PERCH LAKE                    ","46N","29W","08","Lake trout","Big (Parry) Sound","9/26/2011 12:00:00 AM","50","19.17","Federal Plant","none"
"Iron","Long Lake LONG LAKE (43N 33W 17)","LONG LAKE                     ","43N","33W","17","Lake trout","Big (Parry) Sound","9/28/2011 12:00:00 AM","100","16.3","Federal Plant","none"
"Alpena","","South Point GRID - 0910","","","","Lake trout","Seneca Lake","10/5/2011 12:00:00 AM","100465","4.71","Federal Plant","adipose, coded wire tag"
"Alpena","","South Point GRID - 0910","","","","Lake trout","Seneca Lake","10/5/2011 12:00:00 AM","100776","4.71","Federal Plant","adipose, coded wire tag"
"Berrien","Lake Michigan New Buffalo Harbor - GRID 2708 (08S 21W 03)","New Buffalo Harbor - GRID 2708","08S","21W","03","Lake trout","Seneca Lake","10/21/2011 12:00:00 AM","95707","4.32","Federal Plant","adipose, coded wire tag"
"Van Buren","Black River (South Haven) SOUTH HAVEN (01S 17W 10)","SOUTH HAVEN                   ","01S","17W","10","Lake trout","Seneca Lake","10/24/2011 12:00:00 AM","60077","4.33","Federal Plant","adipose, coded wire tag"
"Van Buren","Black River (South Haven) SOUTH HAVEN (01S 17W 10)","SOUTH HAVEN                   ","01S","17W","10","Lake trout","Lewis Lake","10/24/2011 12:00:00 AM","35221","4.33","Federal Plant","adipose, coded wire tag"
"Marquette","Sporley Lake SPORLEY LAKE (46N 24W 31)","SPORLEY LAKE                  ","46N","24W","31","Lake trout","Lake Superior","10/25/2011 12:00:00 AM","110","13.19","State Plant","left ventral clip"
"Marquette","Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08)","SUNDSTROM LAKE (HOIST BASIN)  ","48N","26W","08","Lake trout","Lake Superior","10/25/2011 12:00:00 AM","955","13.19","State Plant","left ventral clip"
"Ottawa","Lake Michigan Grand Haven Coast Guard Station - GRID 1911 (08N 16W 20)","Grand Haven Coast Guard Station - GRID 1911","08N","16W","20","Lake trout","Seneca Lake","10/26/2011 12:00:00 AM","31773","4.12","Federal Plant","adipose, coded wire tag"
"Crawford","Shupac Lake SHUPAC LAKE (28N 01W 18)","SHUPAC LAKE                   ","28N","01W","18","Lake trout","Seneca Lake","10/31/2011 12:00:00 AM","200","26.59","Federal Plant","adipose, right ventral clips"
"Crawford","Shupac Lake SHUPAC LAKE (28N 01W 18)","SHUPAC LAKE                   ","28N","01W","18","Lake trout","Klondike Reef","10/31/2011 12:00:00 AM","16","25.4","Federal Plant","adipose, anal clips"
"Oakland","Maceday Lake MACEDAY LAKE (03N 09E 07)","MACEDAY LAKE                  ","03N","09E","07","Lake trout","Klondike Reef","11/7/2011 12:00:00 AM","70","27","Federal Plant","none"
"Oakland","Maceday Lake MACEDAY LAKE (03N 09E 07)","MACEDAY LAKE                  ","03N","09E","07","Lake trout","Seneca Lake","11/7/2011 12:00:00 AM","200","28","Federal Plant","none"
"Schoolcraft","Big Spring BIG SPRING (42N 17W 25)","BIG SPRING                    ","42N","17W","25","Lake trout","Lake Superior","11/8/2011 12:00:00 AM","80","30.16","State Plant","adipose clip"
"Baraga","Lake Superior PEQUAMING BAY (51N 32W 04)","PEQUAMING BAY","51N","32W","04","Lake trout","Traverse Island,","1/1/2012 12:00:00 AM","26135","1","Tribal Plant","none"
"Baraga","Lake Superior PEQUAMING BAY (51N 32W 04)","PEQUAMING BAY","51N","32W","04","Lake trout","Apostle/Gull Is","1/1/2012 12:00:00 AM","10000","0.48","Tribal Plant","none"
"Baraga","Lake Superior PEQUAMING BAY (51N 32W 04)","PEQUAMING BAY","51N","32W","04","Lake trout","Traverse Island,","3/17/2012 12:00:00 AM","10000","1.2","Tribal Plant","none"
"Barry","Gull Lake Prairieville Township Park (01N 10W 36)","Prairieville Township Park","01N","10W","36","Lake trout","Lake Superior","3/20/2012 12:00:00 AM","3900","6.1","State Plant","none"
